full_name,position,team,age,bye_week,status,years_exp,player_id,espn_id,yahoo_id,sportradar_id,gsis_id,passing_yards_2024,passing_tds_2024,rushing_yards_2024,rushing_tds_2024,carries_2024,receptions_2024,receiving_yards_2024,receiving_tds_2024,targets_2024,passing_yards_2025,passing_tds_2025,rushing_yards_2025,rushing_tds_2025,carries_2025,receptions_2025,receiving_yards_2025,receiving_tds_2025,targets_2025,snap_share_2024,target_share_2024,snap_share_2025,target_share_2025,adp,adp_rank,ecr_rank,ecr_tier,sos_season,proj_points,custom_proj_points,bonus_points,total_points,fp_total_points,vols,games,wk_mean,wk_std,boom_rate,bust_rate,consistency,is_rookie,draft_pick,availability,floor,ceiling,p10,p90,P_pos1,P_pos2,P_pos3,p_elite,p_startable,p_bust,floor_healthy,ceiling_healthy,xppg,xppg_diff,switched_team,regression
Colston Loveland,TE,CHI,22.0,10.0,Active,1.0,12517,,,62cd2cd5-8b40-4ee6-bfb8-0083edd105a2,00-0040126,,,,,,,,,,0.0,0.0,-2.0,0.0,1.0,58.0,713.0,6.0,82.0,,,0.645,0.1541353383458646,43.5,43.5,38.0,5.0,2 out of 5 stars,207.7,207.83,24.91354992553802,222.47989869584285,232.74354992553805,45.807585908709825,16.0,10.31875,8.500056372362087,0.1875,0.1875,0.8237486490478098,False,,0.8506352941176469,145.64947012559983,295.42889971236457,111.04254017009782,346.47157553484544,0.59995,0.26825,0.07325,0.17405,0.59995,0.40005,164.6652051702564,273.8174026861867,10.973333333333334,0.04888888888888765,False,Sustainable
James Cook,RB,BUF,26.0,7.0,Active,4.0,8138,,,ce5de0e5-9f76-42ee-b93a-3ef88af9b0a7,00-0037248,0.0,0.0,1009.0,16.0,207.0,32.0,258.0,2.0,38.0,0.0,0.0,1621.0,12.0,309.0,33.0,291.0,2.0,40.0,0.476875,0.0767676767676767,0.571764705882353,0.0835073068893528,13.3,13.3,19.0,3.0,2 out of 5 stars,270.2,270.21999999999997,58.81980429851261,321.4780502288887,329.0398042985126,113.12479725544353,33.0,17.421212121212122,8.435889015678697,0.4242424242424242,0.1212121212121212,0.4842308880107792,False,,0.8870252100840335,211.0978527940153,430.38282546808074,154.57768080453891,505.31246391806866,0.45315,0.3122,0.1318,0.10695,0.85005,0.14995,229.36917197523923,403.430857377425,14.250263157894736,2.79447368421053,False,Sustainable
Jahan Dotson,WR,ATL,26.0,11.0,Active,4.0,8119,,,d4a7917d-f327-431b-9b87-83af341c3e21,00-0037741,0.0,0.0,13.0,0.0,1.0,19.0,216.0,0.0,33.0,0.0,0.0,0.0,0.0,0.0,18.0,262.0,1.0,36.0,0.5823529411764706,0.0789473684210526,0.5688235294117647,0.0775862068965517,170.1,170.1,337.0,13.0,3 out of 5 stars,84.1,84.38999999999999,9.900537637141513,94.2905376371415,94.2905376371415,-116.87331768934828,29.0,3.1758620689655173,3.732928300219719,0.0,0.8275862068965517,1.175406305172333,False,,0.8671260504201681,58.998859581167366,127.45805748086684,42.70792150238007,151.61527899890802,0.00095,0.00545,0.0165,0.0,0.0122,0.9878,65.94658427445859,119.4781796448749,4.0116129032258065,-0.5793548387096776,True,Sustainable
Efton Chism,WR,NE,24.0,11.0,Active,1.0,12542,,,6704a490-2534-11f0-a084-3df705a62310,00-0040563,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,3.0,75.0,1.0,3.0,,,0.17875,0.0062240663900414,169.9,169.9,,,,0.0,0.0,0.0,0.0,0.0,-211.16385532648977,8.0,2.0625,4.31308225882936,0.0,0.875,2.091191398220296,False,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,False,
Jauan Jennings,WR,MIN,28.0,6.0,Active,6.0,7049,3886598.0,32887.0,3ae9f0fa-c711-4663-80cf-4707856c07aa,00-0036259,0.0,0.0,0.0,0.0,0.0,77.0,975.0,6.0,113.0,0.0,0.0,0.0,0.0,0.0,55.0,643.0,9.0,90.0,0.744,0.2202729044834308,0.8206666666666667,0.1636363636363636,168.8,168.8,150.0,9.0,5 out of 5 stars,133.9,134.15,14.963979099934257,141.8611374031242,149.11397909993426,-69.30271792336558,30.0,12.793333333333331,9.061321108419296,0.1,0.2333333333333333,0.7082846098295438,False,,0.8419159663865546,85.03828260026684,193.99109997560151,60.59831940232202,232.1601067450597,0.02175,0.0564,0.0959,0.0025,0.11995,0.88005,99.37700353273082,179.5147961227987,12.1290625,0.33218749999999986,True,Sustainable
Rachaad White,RB,WAS,27.0,7.0,Active,4.0,8136,,,4d3f2f57-215c-4cb4-bf75-a7ecdcdded70,00-0037256,0.0,0.0,613.0,3.0,144.0,51.0,393.0,6.0,57.0,0.0,0.0,572.0,4.0,132.0,40.0,218.0,0.0,45.0,0.56625,0.1012433392539964,0.5105882352941177,0.0831792975970425,108.6,108.6,116.0,8.0,4 out of 5 stars,170.0,170.12000000000003,33.139448925085574,176.12553119002388,203.2594489250856,-32.227721783421316,32.0,10.89375,6.737614084257653,0.09375,0.25,0.618484368032831,False,,0.8786218487394957,100.90605741917344,244.23145196399045,70.16478471903078,298.2823233052412,0.07285,0.18205,0.27145,0.0077,0.3838,0.6162,112.60795836176628,230.50288056148997,10.215454545454547,0.27242424242424157,True,Sustainable
Malik Washington,WR,MIA,25.0,6.0,Active,2.0,11610,,,d7f4fd2c-ba4f-49ca-bd92-443a506e9eb4,00-0039880,0.0,0.0,25.0,1.0,5.0,26.0,223.0,0.0,36.0,0.0,0.0,110.0,1.0,17.0,46.0,317.0,3.0,65.0,0.4471428571428571,0.0633802816901408,0.57,0.1406926406926407,170.3,170.3,209.0,11.0,3 out of 5 stars,106.9,106.88,15.150125270275357,122.03012527027536,122.03012527027536,-89.1337300562144,31.0,5.467741935483871,3.761417028795947,0.0,0.5483870967741935,0.6879287781278723,False,,0.8645882352941175,76.60680709596937,164.7018341274133,56.40037915656844,195.86394939421493,0.0055,0.02575,0.05695,0.00045,0.0536,0.9464,85.13552747796052,154.25637628795448,5.995517241379311,-0.21965517241379384,False,Sustainable
Sam Darnold,QB,SEA,29.0,11.0,Active,8.0,4943,3912547.0,30973.0,13d826c5-9b22-4e0a-a877-02d8c84c546b,00-0034869,4319.0,35.0,212.0,1.0,67.0,0.0,0.0,0.0,0.0,4048.0,25.0,95.0,0.0,35.0,0.0,0.0,0.0,0.0,0.9941176470588234,,0.9617647058823532,,165.5,165.5,136.0,9.0,4 out of 5 stars,266.4,307.896,18.412956249349076,326.3089562493491,326.3089562493491,-36.32481424509013,34.0,19.98176470588235,10.159941979847527,0.3235294117647059,0.2941176470588235,0.5084606955088697,False,,0.8526050420168068,222.93837926621387,433.98967492718646,148.0564240778473,496.96718442732464,0.34185,0.43625,0.20255,0.06315,0.34185,0.65815,256.86874244209105,389.74017425693495,16.869999999999997,-0.5710526315789437,False,Sustainable
Charlie Jones,WR,CIN,27.0,6.0,Active,3.0,10228,,,c634c231-61fb-4725-8533-2cce14bfebbf,00-0038576,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.055,0.001592356687898,0.0214285714285714,0.0016447368421052,170.0,170.0,,,,0.0,0.0,0.0,0.0,0.0,-211.16385532648977,21.0,0.0714285714285714,0.3273268353539886,0.0,1.0,4.582575694955841,False,,0.7494789915966386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,False,
Andy Dalton,QB,PHI,38.0,10.0,Active,15.0,829,14012.0,24822.0,d2a0e5af-3850-4f16-8e40-a0b1d15c2ce1,00-0027973,989.0,7.0,34.0,0.0,11.0,0.0,0.0,0.0,0.0,293.0,1.0,-2.0,0.0,5.0,0.0,0.0,0.0,0.0,0.81,,0.38,,170.0,170.0,,,,9.9,11.900000000000002,1.1289797566057855,13.028979756605787,13.028979756605787,-349.6047907378334,10.0,8.847999999999999,10.603597712307105,0.1,0.7,1.1984174629641846,False,,,6.872798479318583,18.412530094298564,4.62332045005322,23.06665639732482,0.0,0.0,0.0104,0.0,0.0,1.0,8.054865494447517,17.23550997378158,8.791,-1.7430000000000003,True,Buy-low
Jayden Reed,WR,GB,26.0,11.0,Active,3.0,10222,,,23a306bc-5f77-4574-a575-bd599f243185,00-0039146,0.0,0.0,163.0,1.0,20.0,55.0,857.0,6.0,75.0,0.0,0.0,28.0,0.0,3.0,19.0,207.0,1.0,22.0,0.631764705882353,0.1616379310344827,0.4114285714285714,0.0478260869565217,142.4,142.4,112.0,8.0,5 out of 5 stars,176.1,175.83999999999995,21.47954082328623,183.77514331568233,197.31954082328616,-27.38871201080744,22.0,11.25,7.732353180907202,0.0909090909090909,0.1818181818181818,0.6873202827473068,False,,0.7998991596638655,100.90759922627409,258.575153365712,66.48304532391897,310.5304613519228,0.0974,0.136,0.14345,0.0196,0.30275,0.69725,131.51051877718774,231.79940424957456,8.241249999999999,3.000416666666668,False,TD-lucky
Greg Zuerlein,K,,37.0,,Active,13.0,1266,14993.0,25881.0,93d11276-45d2-4168-a9b7-df0cbf12dabb,00-0029621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,169.9,169.9,,,,,,,,,,8.0,4.5,2.7255405754769875,0.0,0.375,0.6056756834393305,False,,0.8519607843137255,,,,,,,,,,,,,,,False,
Jason Brownlee,WR,KC,27.0,5.0,Active,3.0,11311,,,f286b160-eba8-11ed-87ba-cb97497fad29,00-0038492,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,0.0683333333333333,0.0018214936247723,170.0,170.0,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,False,
Anders Carlson,K,,27.0,,Active,2.0,11008,,,5a6ae290-675d-401a-aaee-140a272cf061,00-0038402,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,170.0,170.0,,,,,,,,,,,,,,,,True,,0.8819607843137255,,,,,,,,,,,,,,,False,
Gee Scott,TE,NYJ,25.0,13.0,Active,1.0,12981,,,8b202ea0-2532-11f0-b529-67be36c4abe8,00-0040571,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,True,
Chris Brooks,RB,GB,26.0,11.0,Active,3.0,11370,,,35a0d440-f017-11ed-bedb-53f19b227cc3,00-0038685,0.0,0.0,183.0,1.0,36.0,11.0,69.0,0.0,13.0,0.0,0.0,106.0,0.0,27.0,13.0,91.0,0.0,17.0,0.1966666666666666,0.0280172413793103,0.2005882352941176,0.0369565217391304,170.0,170.0,265.0,12.0,4 out of 5 stars,66.9,66.88,15.499994113852352,82.37999411385235,82.37999411385235,-125.97325885959285,28.0,2.6750000000000003,2.501647605227551,0.0,0.8928571428571429,0.9351953664402058,False,,0.7273613445378151,30.322714793157687,123.66410300607188,18.14668073776432,164.8077124908461,0.00765,0.0302,0.0782,0.00075,0.0684,0.9316,48.2509510006255,109.6076803679989,3.2614814814814816,-0.24296296296296305,False,Sustainable
Dylan Laube,RB,LV,26.0,13.0,Active,2.0,11574,,,de5b56bd-33f0-48bc-b1e3-9523bd6bba64,00-0039407,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,7.0,3.0,18.0,0.0,4.0,0.004,0.0,0.0288235294117647,0.0080971659919028,170.0,170.0,434.0,15.0,2 out of 5 stars,0.0,0.0,0.0,0.0,0.0,-208.3532529734452,23.0,0.2478260869565217,0.8100895378219235,0.0,1.0,3.268782345597235,False,,0.770156862745098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,,,False,
Andrew Beck,RB,NYJ,30.0,13.0,Active,7.0,6323,3125107.0,32225.0,b556a98d-16aa-4a0d-9134-1b59c46cc640,00-0034959,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,5.0,0.0,1.0,6.0,45.0,2.0,9.0,,0.0021551724137931,,0.0190677966101694,170.0,170.0,,,,14.8,14.760000000000002,1.5816341080447076,16.34163410804471,16.34163410804471,-192.0116188654005,13.0,1.7692307692307692,2.5701441643691947,0.0,0.0,1.4526901798608491,False,,,7.564559093054807,23.55533348078086,4.813610241109792,30.281653288182746,0.0,0.0,5e-05,0.0,0.0,1.0,9.53083436508139,21.779606686680815,2.1344444444444446,0.42111111111111077,False,Sustainable
Kadarius Toney,WR,,25.0,,Active,3.0,7606,,,b4af6462-3e3a-49d5-9d96-482ad9f3c0c8,00-0036913,0.0,0.0,-4.0,0.0,2.0,0.0,0.0,0.0,1.0,,,,,,,,,,0.0733333333333333,0.001577287066246,,,170.0,170.0,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,False,
Cade Otton,TE,TB,27.0,10.0,Active,4.0,8111,,,f23517bd-ae85-484a-8ecb-1f7a2d851e48,00-0038129,0.0,0.0,-4.0,0.0,1.0,59.0,600.0,4.0,87.0,0.0,0.0,0.0,0.0,0.0,59.0,572.0,1.0,81.0,0.9285714285714286,0.1545293072824156,0.935,0.1497227356746765,170.5,170.5,240.0,11.0,2 out of 5 stars,131.7,132.0,16.63090075144903,139.90446529066318,148.63090075144902,-36.76784749646984,29.0,9.13103448275862,7.002810836079418,0.1724137931034483,0.2413793103448276,0.7669241474558276,False,,0.8596974789915967,78.49595542198614,192.10228098881987,57.47338278810472,238.56505388603276,0.20185,0.3089,0.26555,0.0367,0.20185,0.79815,86.70747529391403,183.98583274364327,9.433666666666666,-0.500333333333332,False,Sustainable
Chris Moore,WR,,32.0,,Active,10.0,3269,2576581.0,29341.0,0b504d67-639b-4ba8-979a-498a3086257b,00-0032398,,,,,,,,,,0.0,0.0,9.0,0.0,1.0,11.0,207.0,1.0,23.0,0.09,,0.4857142857142857,0.0532407407407407,170.0,170.0,,,,,,,,,,10.0,3.86,4.321573787406621,0.0,0.8,1.1195787014006788,False,,0.730764705882353,,,,,,,,,,,,,5.26125,-0.43625000000000025,True,Sustainable
Stephen Sullivan,TE,,28.0,,Active,5.0,6970,4035426.0,32921.0,a41b8454-0326-4c56-87a2-f2aac3814961,00-0036438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,0.11,0.0019305019305019,,,170.0,170.0,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,False,
Brenden Bates,TE,CLE,26.0,11.0,Active,2.0,12374,,,eb055af0-0e1a-11ef-aa6c-9183e6948e0f,00-0039458,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,48.0,0.0,5.0,0.0871428571428571,0.001577287066246,0.27,0.0057471264367816,170.0,170.0,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,False,
CJ Williams,WR,JAX,22.0,7.0,Active,0.0,13554,,,a92ac2af-70d0-4eb6-a741-38d432797d4f,WIL189259,,,,,,,,,,,,,,,,,,,,,,,170.0,170.0,,,,,,,,,,,,,,,,True,203.0,,,,,,,,,,,,,,,,False,
CJ Daniels,WR,LAR,24.0,11.0,Active,0.0,13270,,,d9f1a46d-555a-45b6-90cf-245fc29709c3,DAN490797,,,,,,,,,,,,,,,,,,,,,,,169.9,169.9,416.0,15.0,1 out of 5 stars,9.7,9.48,1.080565949792677,10.560565949792675,10.560565949792675,-200.6032893766971,,,,,,,True,197.0,,6.015464888011696,13.718129394935431,4.245680150875306,16.541385341707514,0.0,0.0,0.0,0.0,0.0,1.0,7.01614178644679,12.705046928107013,,,False,
Kimani Vidal,RB,LAC,24.0,7.0,Active,2.0,11647,,,ed923635-f021-4b76-9dbb-9f1901eeaab9,00-0039391,0.0,0.0,155.0,0.0,43.0,5.0,62.0,1.0,9.0,0.0,0.0,643.0,3.0,155.0,16.0,136.0,1.0,22.0,0.277,0.0183299389002036,0.5446153846153846,0.0404411764705882,170.2,170.2,178.0,10.0,3 out of 5 stars,61.0,61.03,13.511956292402358,74.54195629240236,74.54195629240236,-133.81129668104285,22.0,6.845454545454547,7.246787614931925,0.0909090909090909,0.6818181818181818,1.0586276728320207,False,,,34.552878184403,107.40939039844484,22.31462473778057,137.9992958764948,0.00215,0.0151,0.049,0.0001,0.0347,0.9653,43.57351421980802,99.5569589681808,8.409545454545453,-1.2413636363636353,False,Buy-low
Josh Cuevas,TE,BAL,22.0,13.0,Active,0.0,13273,,,39c65aa3-f28d-4b3e-8cd6-e204cf33ce27,CUE040912,,,,,,,,,,,,,,,,,,,,,,,170.0,170.0,,,,8.6,8.68,1.035780023559741,9.71578002355974,9.71578002355974,-166.95653276357328,,,,,,,True,173.0,,4.24400059629788,13.312652379584328,2.897832810562792,17.37920840928677,0.0,0.0,0.0,0.0,0.0,1.0,4.969056530499032,12.655036925887233,,,False,
Jack Endries,TE,CIN,22.0,6.0,Active,0.0,13282,,,086abbb5-f5ce-4188-8c77-2808a10e3402,END438361,,,,,,,,,,,,,,,,,,,,,,,170.0,170.0,478.0,15.0,3 out of 5 stars,31.3,31.3,3.9864931055037314,35.28649310550373,35.28649310550373,-141.3858196816293,,,,,,,True,221.0,,15.308339692958974,47.697291840918815,10.519514212294991,62.83140811677338,0.00075,0.00775,0.03575,0.0,0.00075,0.99925,18.060720536546217,46.133428652334835,,,False,
Khalil Herbert,RB,,27.0,,Active,5.0,7608,,,02af99e0-3c84-4d4e-937a-a9f29a02323b,00-0036906,0.0,0.0,130.0,1.0,36.0,10.0,25.0,0.0,11.0,0.0,0.0,52.0,0.0,16.0,1.0,4.0,0.0,4.0,0.135,0.0143312101910828,0.1357142857142857,0.0084745762711864,170.0,170.0,422.0,15.0,-,,,,,,,16.0,2.38125,4.192885839927754,0.0,0.875,1.7607919537754348,False,,,,,,,,,,,,,,,5.410909090909091,-1.9472727272727273,True,Buy-low
Harrison Butker,K,KC,30.0,5.0,Active,9.0,4227,3055899.0,30346.0,4ceb866c-8eaf-49b5-9043-56228e43a2e5,00-0033303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,155.4,155.4,245.0,11.0,5 out of 5 stars,131.8,33.0,120.16272352132049,153.1627235213205,153.1627235213205,1.5332874828060596,30.0,8.233333333333333,4.215597747391952,0.1666666666666666,0.2666666666666666,0.5120159207358647,False,,0.9492436974789916,105.27606418184756,199.03739088729063,84.52768973071389,232.94461361041417,0.45865,0.37695,0.1644,0.118,0.45865,0.54135,107.54017289443036,192.1077846252994,,,False,
Steven Sims,WR,,28.0,,Active,7.0,6402,3917960.0,32187.0,4a213e4e-b0ba-4124-833e-33c528bd5908,00-0034928,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0155555555555555,0.0,0.0699999999999999,0.0016207455429497,170.0,170.0,,,,,,,,,,12.0,0.0,0.0,0.0,1.0,,False,,,,,,,,,,,,,,,,,True,
Ko Kieft,TE,TB,28.0,10.0,Active,4.0,8484,,,f96b8338-4ffb-4612-8c29-58dc3b12db69,00-0037311,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0864705882352941,0.0,0.14,0.0,170.0,170.0,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,False,
Jaxon Smith-Njigba,WR,SEA,24.0,11.0,Active,3.0,9488,,,6215db71-1e13-4c62-8f14-2005d33dee47,00-0038543,35.0,0.0,26.0,0.0,5.0,100.0,1130.0,6.0,137.0,0.0,0.0,36.0,0.0,7.0,119.0,1793.0,10.0,163.0,0.8641176470588235,0.2407732864674868,0.7741176470588236,0.3582417582417582,6.3,6.3,5.0,1.0,3 out of 5 stars,337.0,337.03000000000003,38.104840816507505,344.4533231857119,375.1348408165075,133.28946785922213,34.0,18.08529411764706,8.66826788307166,0.4411764705882353,0.1176470588235294,0.4792992486980589,False,,0.9091428571428573,264.0825997528416,429.77896528184,219.30791386004333,484.3501875178764,0.62755,0.22165,0.07085,0.2136,0.89445,0.10555,273.50677334476603,408.32556919781587,15.405945945945945,2.4805405405405416,False,Sustainable
Lew Nichols,RB,PIT,24.0,9.0,Active,3.0,9510,,,72e4032d-8d7b-484f-95a2-a73fbb2c67f4,00-0038409,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0.0,0.0,170.0,170.0,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,False,
Isaiah Davis,RB,NYJ,24.0,13.0,Active,2.0,11571,,,849789be-b8f0-4d97-a777-2fcf336efa6a,00-0039798,0.0,0.0,174.0,1.0,30.0,9.0,75.0,1.0,12.0,0.0,0.0,236.0,1.0,43.0,21.0,186.0,0.0,28.0,0.0999999999999999,0.0203735144312393,0.28,0.059322033898305,170.1,170.1,259.0,12.0,3 out of 5 stars,37.6,37.82,7.057712576463272,44.877712576463274,44.877712576463274,-163.47554039698193,29.0,3.968965517241379,4.834555929398559,0.0,0.7931034482758621,1.2180896781282209,False,,0.8289803921568627,21.61798609968392,64.52699772087382,13.91691272444456,82.34470538043517,0.0,0.00055,0.00605,0.0,0.0021,0.9979,26.31091216097156,60.36865709710813,4.062083333333333,0.8170833333333336,False,Sustainable
Jaylen Waddle,WR,DEN,27.0,10.0,Active,5.0,7526,,,0ff9a975-669d-4851-a95d-ab28d9fc29c4,00-0036613,0.0,0.0,12.0,0.0,4.0,58.0,744.0,2.0,83.0,8.0,0.0,28.0,0.0,2.0,64.0,910.0,6.0,100.0,0.7866666666666667,0.1461267605633802,0.77625,0.2164502164502164,60.9,60.9,39.0,5.0,2 out of 5 stars,203.7,203.77,23.840439189526677,220.86936346440132,227.6104391895267,9.70550813791155,31.0,10.958709677419357,6.886144418049665,0.0967741935483871,0.1935483870967742,0.6283718266794407,False,,0.8587226890756303,152.5321119470615,290.49061652061147,112.36153688451516,332.84346601803,0.1424,0.2204,0.2192,0.01885,0.4758,0.5242,170.72291424428664,266.9877668377985,10.355806451612905,0.8061290322580632,True,Sustainable
Jahdae Walker,WR,CHI,24.0,10.0,Active,1.0,13079,,,46352a70-25f5-11f0-83f2-77ca9eeac893,00-0040277,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,6.0,87.0,2.0,10.0,,,0.151111111111111,0.018796992481203,169.8,169.8,462.0,15.0,3 out of 5 stars,60.3,60.23,6.2360338701735465,66.46603387017355,66.46603387017355,-144.6978214563162,,,,,,,True,,,40.20902901081971,90.74725617799568,28.278697508238643,108.93252014517591,0.0,0.00045,0.0018,0.0,0.0012,0.9988,46.68898906527255,84.1329208950401,,,False,
,DEF,BAL,,13.0,,,BAL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,False,
Brenen Thompson,WR,LAC,22.0,7.0,Active,0.0,13380,,,c6e9feed-f5de-4717-84af-0c17af9e2a73,THO495568,,,,,,,,,,,,,,,,,,,,,,,170.0,170.0,363.0,14.0,2 out of 5 stars,27.3,27.32,3.3353060326402915,30.65530603264029,30.65530603264029,-180.50854929384948,,,,,,,True,105.0,,16.847415747856964,38.547506734731925,11.803396687130386,46.60378887510975,0.0,0.0,0.0,0.0,0.0,1.0,19.66385134777646,35.61169748194326,,,False,
Clyde Edwards-Helaire,RB,,26.0,,Active,6.0,6820,4242214.0,32702.0,8aa01565-4481-443a-9951-642c98ded113,00-0036360,0.0,0.0,46.0,0.0,13.0,3.0,24.0,0.0,5.0,0.0,0.0,13.0,0.0,7.0,2.0,9.0,0.0,2.0,0.35,0.0096711798839458,0.105,0.0036429872495446,170.0,170.0,,,,,,,,,,,,,,,,True,,0.6265210084033613,,,,,,,,,,,,,,,True,
Justin Joly,TE,DEN,22.0,10.0,Active,0.0,13400,,,014c6825-61ca-486d-9c4d-ca0968b58888,JOL735174,,,,,,,,,,,,,,,,,,,,,,,170.0,170.0,364.0,14.0,4 out of 5 stars,28.5,28.5,3.6766406344683658,32.17664063446836,32.17664063446836,-144.49567215266467,,,,,,,True,152.0,,14.30811277539957,43.61071544711049,9.749863560101486,56.75835343707265,0.0007,0.00435,0.0265,0.0,0.0007,0.9993,16.501627099942908,41.941857049992635,,,False,
Jaelon Darden,WR,,26.0,,Active,4.0,7713,,,ada174f6-9300-46ba-833f-018d007f20ce,00-0036877,0.0,0.0,0.0,0.0,0.0,1.0,6.0,0.0,1.0,,,,,,,,,,0.0258333333333333,0.001577287066246,,,170.0,170.0,,,,,,,,,,11.0,0.1454545454545454,0.4824181513244219,0.0,1.0,3.3166247903554003,False,,,,,,,,,,,,,,,,,False,
Younghoe Koo,K,,31.0,,Active,9.0,4666,3049899.0,30426.0,a8c79523-3d0e-48dd-b4c6-e3d8afd24a13,00-0033702,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,169.9,169.9,,,,,,,,,,20.0,7.45,5.491380806126519,0.1,0.35,0.737098094782083,False,,0.8652100840336134,,,,,,,,,,,,,,,True,
Brandin Cooks,WR,,32.0,,Active,12.0,2197,16731.0,27548.0,b6b954eb-4591-4b7a-86b9-a481f15fdd58,00-0031236,0.0,0.0,-3.0,0.0,3.0,26.0,259.0,3.0,54.0,0.0,0.0,0.0,0.0,0.0,24.0,279.0,0.0,36.0,0.6980000000000001,0.0868167202572347,0.5453333333333333,0.0442477876106194,170.0,170.0,,,,,,,,,,23.0,5.282608695652174,3.905433531273279,0.0,0.6956521739130435,0.7393001746443245,False,,0.7333025210084032,,,,,,,,,,,,,7.0796,-1.7075999999999993,True,Buy-low
Daniel Jones,QB,IND,29.0,13.0,Active,7.0,5870,3917792.0,31838.0,0042266b-cb28-4012-bfd2-06650badad97,00-0035710,2070.0,8.0,265.0,2.0,67.0,0.0,0.0,0.0,0.0,3101.0,19.0,164.0,5.0,45.0,0.0,0.0,0.0,0.0,0.979,,0.9146153846153846,,166.7,166.7,153.0,9.0,4 out of 5 stars,250.8,285.21399999999994,16.086903513691528,301.3009035136915,301.3009035136915,-61.33286698074773,23.0,18.423478260869565,8.598487503728704,0.217391304347826,0.2608695652173913,0.4667135804638698,False,,,198.7723837765884,402.81548179875455,133.684539455657,466.54048391930223,0.2667,0.44645,0.26565,0.0435,0.2667,0.7333,233.2503591321011,362.315605722483,17.854782608695654,-1.717391304347828,False,Sustainable
Eli Raridon,TE,NE,22.0,11.0,Active,0.0,13421,,,aa71e3dc-07e5-4f99-ad1a-2f95ced64c28,RAR148318,,,,,,,,,,,,,,,,,,,,,,,169.9,169.9,378.0,14.0,4 out of 5 stars,46.5,46.18,5.8262729729909655,52.00627297299096,52.00627297299096,-124.66603981414208,,,,,,,True,95.0,,22.12864198656157,68.68743236056523,15.103587452711784,89.45796383833445,0.00515,0.0291,0.0936,0.0004,0.00515,0.99485,25.59678497179779,65.36300485594391,,,False,
Darrynton Evans,RB,,27.0,,Inactive,5.0,7064,4036431.0,32763.0,eb3c219d-6489-4f2f-a542-bdbf7423a325,00-0036297,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,,,,,,,,,,0.016,0.0,,,170.0,170.0,,,,,,,,,,,,,,,,True,,,,,,,,,,,,,,,,,True,
